"seller","title","description","category","tags","price","quantity","unit","images","location","latitude","longitude","color","finish","thickness","length","width","height","origin","grade","isAvailable","availableQuantity","minimumOrder","isShippingAvailable","shippingCost","estimatedDelivery","isActive","isSold","soldTo","soldAt","soldPrice","createdAt","updatedAt"
"6924b0b870d6af1f481afd74","Black Premium Marble - Pakistan #96","High-quality black marble extracted and processed in Sialkot, Pakistan. Suitable for flooring, countertops, and premium architectural projects.","marble","flooring|tiles|black|sample-dataset",17.27,578,"lbs","https://cdn.marbledemo.com/pakistan/96-1.jpg|https://cdn.marbledemo.com/pakistan/96-2.jpg","Sialkot",33.599241,61.024466,"Black","leathered",2.26,316,170,7,"Pakistan","premium",true,330,17,true,251.88,15,false,true,"68e2f45e312f178399feec51","2025-10-01T02:11:33.796Z",17.7881,"2025-07-03T03:13:01.449Z","2025-07-07T03:13:05.306Z"
"6924bce5c8975c1fe8f96b38","Green Premium Marble - Pakistan #97","High-quality green marble extracted and processed in Faisalabad, Pakistan. Suitable for flooring, countertops, and premium architectural projects.","marble","interior|green|sample-dataset",102.12,29,"pieces","https://cdn.marbledemo.com/pakistan/97-1.jpg|https://cdn.marbledemo.com/pakistan/97-2.jpg","Faisalabad",33.695587,72.821867,"Green","brushed",2.04,308,176,15,"Pakistan","premium",true,22,14,true,1508.43,7,true,false,"","","","2025-03-18T04:11:37.207Z","2025-04-24T18:02:39.359Z"
"6924bce5c8975c1fe8f96b39","Green Standard Marble - Pakistan #98","High-quality green marble extracted and processed in Islamabad, Pakistan. Suitable for flooring, countertops, and premium architectural projects.","marble","flooring|green|sample-dataset",7.94,246,"kg","https://cdn.marbledemo.com/pakistan/98-1.jpg|https://cdn.marbledemo.com/pakistan/98-2.jpg","Islamabad",30.438452,70.25375,"Green","leathered",1.94,260,138,10,"Pakistan","standard",true,144,3,true,1924.18,10,true,false,"","","","2025-02-28T02:42:32.238Z","2025-03-09T14:49:02.386Z"
"6924bce5c8975c1fe8f96b3a","Gold Standard Marble - Pakistan #99","High-quality gold marble extracted and processed in Multan, Pakistan. Suitable for flooring, countertops, and premium architectural projects.","marble","flooring|exterior|blocks|countertop|bookmatched|gold|sample-dataset",39.58,481,"tons","https://cdn.marbledemo.com/pakistan/99-1.jpg|https://cdn.marbledemo.com/pakistan/99-2.jpg","Multan",24.208158,70.669756,"Gold","leathered",2.5,189,82,15,"Pakistan","standard",true,118,32,true,1821.91,5,true,false,"","","","2025-03-08T05:32:20.372Z","2025-04-10T19:52:49.162Z"
"68e2f0d36bca3695ba9b1b25","White Standard Marble - Pakistan #100","High-quality white marble extracted and processed in Sialkot, Pakistan. Suitable for flooring, countertops, and premium architectural projects.","marble","flooring|interior|bookmatched|white|sample-dataset",49.3,23,"square_meters","https://cdn.marbledemo.com/pakistan/100-1.jpg|https://cdn.marbledemo.com/pakistan/100-2.jpg","Sialkot",32.323507,75.795438,"White","brushed",1.91,294,135,2,"Pakistan","standard",false,7,3,true,1295.92,13,true,false,"","","","2024-12-18T13:22:12.464Z","2025-02-04T03:29:35.004Z"
"6924b0b870d6af1f481afd74","Beige Commercial Marble - Pakistan #101","High-quality beige marble extracted and processed in Islamabad, Pakistan. Suitable for flooring, countertops, and premium architectural projects.","marble","export quality|beige|sample-dataset",16.92,361,"tons","https://cdn.marbledemo.com/pakistan/101-1.jpg|https://cdn.marbledemo.com/pakistan/101-2.jpg","Islamabad",30.678926,73.125608,"Beige","polished",2.74,240,116,6,"Pakistan","commercial",true,54,14,true,1112.41,18,true,false,"","","","2025-03-11T21:32:19.899Z","2025-03-18T18:26:30.362Z"
"6924bce5c8975c1fe8f96b38","Beige Premium Marble - Pakistan #102","High-quality beige marble extracted and processed in Rawalpindi, Pakistan. Suitable for flooring, countertops, and premium architectural projects.","marble","exterior|countertop|slabs|beige|sample-dataset",22.1,327,"cubic_meters","https://cdn.marbledemo.com/pakistan/102-1.jpg|https://cdn.marbledemo.com/pakistan/102-2.jpg","Rawalpindi",32.117847,75.296096,"Beige","honed",2.37,201,138,13,"Pakistan","premium",true,259,13,true,578.24,13,true,false,"","","","2024-12-14T10:56:16.659Z","2025-01-02T04:18:19.993Z"
"6924bce5c8975c1fe8f96b39","Grey Standard Marble - Pakistan #103","High-quality grey marble extracted and processed in Faisalabad, Pakistan. Suitable for flooring, countertops, and premium architectural projects.","marble","slabs|grey|sample-dataset",84.96,483,"pieces","https://cdn.marbledemo.com/pakistan/103-1.jpg|https://cdn.marbledemo.com/pakistan/103-2.jpg","Faisalabad",32.331055,69.842889,"Grey","honed",1.81,257,169,5,"Pakistan","standard",true,127,17,true,526.49,15,true,false,"","","","2025-03-15T23:03:08.337Z","2025-04-16T16:50:46.979Z"
"6924bce5c8975c1fe8f96b3a","Gold Premium Marble - Pakistan #104","High-quality gold marble extracted and processed in Quetta, Pakistan. Suitable for flooring, countertops, and premium architectural projects.","marble","bookmatched|export quality|interior|gold|sample-dataset",30.2,597,"cubic_meters","https://cdn.marbledemo.com/pakistan/104-1.jpg|https://cdn.marbledemo.com/pakistan/104-2.jpg","Quetta",26.855903,64.665432,"Gold","honed",2.28,183,73,9,"Pakistan","premium",false,145,11,true,1116.51,8,true,false,"","","","2025-06-10T07:37:18.530Z","2025-06-21T10:48:39.737Z"
"68e2f0d36bca3695ba9b1b25","Black Standard Marble - Pakistan #105","High-quality black marble extracted and processed in Multan, Pakistan. Suitable for flooring, countertops, and premium architectural projects.","marble","flooring|exterior|black|sample-dataset",42.95,615,"lbs","https://cdn.marbledemo.com/pakistan/105-1.jpg|https://cdn.marbledemo.com/pakistan/105-2.jpg","Multan",30.677883,71.082069,"Black","polished",2.89,273,67,11,"Pakistan","standard",false,20,1,true,1755.64,12,true,false,"","","","2025-06-22T05:56:16.894Z","2025-07-06T00:20:43.072Z"
"6924b0b870d6af1f481afd74","Green Premium Marble - Pakistan #106","High-quality green marble extracted and processed in Sialkot, Pakistan. Suitable for flooring, countertops, and premium architectural projects.","marble","tiles|interior|green|sample-dataset",75.91,248,"lbs","https://cdn.marbledemo.com/pakistan/106-1.jpg|https://cdn.marbledemo.com/pakistan/106-2.jpg","Sialkot",34.075208,61.553058,"Green","honed",2.16,243,117,4,"Pakistan","premium",true,8,1,true,627.16,18,true,false,"","","","2025-06-21T05:15:48.257Z","2025-08-04T10:31:23.434Z"
"6924bce5c8975c1fe8f96b38","White Premium Marble - Pakistan #107","High-quality white marble extracted and processed in Hyderabad, Pakistan. Suitable for flooring, countertops, and premium architectural projects.","marble","interior|countertop|bookmatched|blocks|white|sample-dataset",115.02,483,"cubic_meters","https://cdn.marbledemo.com/pakistan/107-1.jpg|https://cdn.marbledemo.com/pakistan/107-2.jpg","Hyderabad",25.203156,74.741829,"White","natural",1.61,240,85,16,"Pakistan","premium",true,144,7,false,0,"",true,false,"","","","2025-09-28T07:03:20.592Z","2025-10-05T18:01:14.054Z"
"6924bce5c8975c1fe8f96b39","White Premium Marble - Pakistan #108","High-quality white marble extracted and processed in Sialkot, Pakistan. Suitable for flooring, countertops, and premium architectural projects.","marble","flooring|interior|export quality|white|sample-dataset",112.08,837,"tons","https://cdn.marbledemo.com/pakistan/108-1.jpg|https://cdn.marbledemo.com/pakistan/108-2.jpg","Sialkot",24.133541,64.522998,"White","honed",2.38,237,83,17,"Pakistan","premium",true,462,4,true,964.59,14,true,false,"","","","2024-12-15T13:18:02.097Z","2025-01-24T11:12:41.126Z"
"6924bce5c8975c1fe8f96b3a","Ivory Premium Marble - Pakistan #109","High-quality ivory marble extracted and processed in Quetta, Pakistan. Suitable for flooring, countertops, and premium architectural projects.","marble","bookmatched|exterior|ivory|sample-dataset",47.43,60,"kg","https://cdn.marbledemo.com/pakistan/109-1.jpg|https://cdn.marbledemo.com/pakistan/109-2.jpg","Quetta",24.583384,66.568815,"Ivory","polished",1.76,191,143,19,"Pakistan","premium",true,21,19,true,1793.86,15,true,false,"","","","2025-11-10T12:38:32.361Z","2025-12-12T13:47:51.745Z"
"68e2f0d36bca3695ba9b1b25","Cream Premium Marble - Pakistan #110","High-quality cream marble extracted and processed in Faisalabad, Pakistan. Suitable for flooring, countertops, and premium architectural projects.","marble","interior|countertop|tiles|cream|sample-dataset",13.06,543,"pieces","https://cdn.marbledemo.com/pakistan/110-1.jpg|https://cdn.marbledemo.com/pakistan/110-2.jpg","Faisalabad",31.265535,72.391042,"Cream","brushed",2.85,225,71,6,"Pakistan","premium",true,116,48,true,757.88,13,true,false,"","","","2025-04-25T13:43:37.893Z","2025-05-19T23:58:08.503Z"
"6924b0b870d6af1f481afd74","Cream Standard Marble - Pakistan #111","High-quality cream marble extracted and processed in Lahore, Pakistan. Suitable for flooring, countertops, and premium architectural projects.","marble","slabs|countertop|flooring|cream|sample-dataset",97.17,758,"cubic_meters","https://cdn.marbledemo.com/pakistan/111-1.jpg|https://cdn.marbledemo.com/pakistan/111-2.jpg","Lahore",28.550269,61.641216,"Cream","brushed",2.23,269,164,18,"Pakistan","standard",true,660,23,true,325.34,10,true,true,"68e4cc16f95b766dfcbc431d","2025-06-03T07:09:33.258Z",100.08510000000001,"2025-05-30T02:06:34.744Z","2025-06-08T03:34:09.209Z"
"6924bce5c8975c1fe8f96b38","Gold Commercial Marble - Pakistan #112","High-quality gold marble extracted and processed in Faisalabad, Pakistan. Suitable for flooring, countertops, and premium architectural projects.","marble","export quality|exterior|gold|sample-dataset",118.2,94,"pieces","https://cdn.marbledemo.com/pakistan/112-1.jpg|https://cdn.marbledemo.com/pakistan/112-2.jpg","Faisalabad",25.316042,65.611496,"Gold","brushed",2.06,317,192,5,"Pakistan","commercial",true,9,1,true,399.69,18,true,true,"68e4cc16f95b766dfcbc431d","2025-10-12T14:27:50.216Z",109.926,"2025-08-30T11:36:28.839Z","2025-10-16T16:30:11.906Z"
"6924bce5c8975c1fe8f96b39","Gold Commercial Marble - Pakistan #113","High-quality gold marble extracted and processed in Hyderabad, Pakistan. Suitable for flooring, countertops, and premium architectural projects.","marble","slabs|gold|sample-dataset",53.15,774,"pieces","https://cdn.marbledemo.com/pakistan/113-1.jpg|https://cdn.marbledemo.com/pakistan/113-2.jpg","Hyderabad",26.219398,66.101746,"Gold","polished",1.68,251,190,16,"Pakistan","commercial",true,18,4,false,0,"",true,false,"","","","2025-05-22T13:05:32.880Z","2025-06-07T21:34:52.006Z"
"6924bce5c8975c1fe8f96b3a","Black Commercial Marble - Pakistan #114","High-quality black marble extracted and processed in Sialkot, Pakistan. Suitable for flooring, countertops, and premium architectural projects.","marble","slabs|black|sample-dataset",38.19,533,"cubic_meters","https://cdn.marbledemo.com/pakistan/114-1.jpg|https://cdn.marbledemo.com/pakistan/114-2.jpg","Sialkot",36.983239,68.612283,"Black","leathered",2.48,320,81,19,"Pakistan","commercial",true,251,47,false,0,"",true,false,"","","","2025-05-12T04:06:06.084Z","2025-06-27T15:34:51.465Z"
"68e2f0d36bca3695ba9b1b25","White Standard Marble - Pakistan #115","High-quality white marble extracted and processed in Lahore, Pakistan. Suitable for flooring, countertops, and premium architectural projects.","marble","interior|countertop|tiles|flooring|bookmatched|white|sample-dataset",97.28,239,"kg","https://cdn.marbledemo.com/pakistan/115-1.jpg|https://cdn.marbledemo.com/pakistan/115-2.jpg","Lahore",31.233283,68.807617,"White","natural",2.6,197,103,17,"Pakistan","standard",true,124,21,true,160.76,12,true,false,"","","","2025-11-14T13:59:41.951Z","2025-12-03T23:59:16.752Z"
"6924b0b870d6af1f481afd74","Grey Premium Marble - Pakistan #116","High-quality grey marble extracted and processed in Islamabad, Pakistan. Suitable for flooring, countertops, and premium architectural projects.","marble","tiles|countertop|flooring|blocks|grey|sample-dataset",85.85,296,"square_meters","https://cdn.marbledemo.com/pakistan/116-1.jpg|https://cdn.marbledemo.com/pakistan/116-2.jpg","Islamabad",28.374525,68.652037,"Grey","brushed",2.55,264,98,17,"Pakistan","premium",true,229,50,true,1960.89,18,true,false,"","","","2024-12-27T02:58:53.393Z","2025-01-29T21:53:30.555Z"
"6924bce5c8975c1fe8f96b38","Green Commercial Marble - Pakistan #117","High-quality green marble extracted and processed in Hyderabad, Pakistan. Suitable for flooring, countertops, and premium architectural projects.","marble","export quality|blocks|flooring|slabs|countertop|green|sample-dataset",7.41,280,"cubic_meters","https://cdn.marbledemo.com/pakistan/117-1.jpg|https://cdn.marbledemo.com/pakistan/117-2.jpg","Hyderabad",33.912267,73.719649,"Green","honed",2.59,248,184,8,"Pakistan","commercial",true,41,31,false,0,"",true,false,"","","","2025-07-26T20:13:50.086Z","2025-08-11T02:42:35.092Z"
"6924bce5c8975c1fe8f96b39","Grey Commercial Marble - Pakistan #118","High-quality grey marble extracted and processed in Quetta, Pakistan. Suitable for flooring, countertops, and premium architectural projects.","marble","blocks|grey|sample-dataset",34.25,490,"square_meters","https://cdn.marbledemo.com/pakistan/118-1.jpg|https://cdn.marbledemo.com/pakistan/118-2.jpg","Quetta",31.108579,73.777888,"Grey","leathered",2.51,305,192,10,"Pakistan","commercial",false,40,6,true,819,13,true,false,"","","","2025-09-28T07:45:55.417Z","2025-10-25T06:36:01.974Z"
"6924bce5c8975c1fe8f96b3a","Cream Standard Marble - Pakistan #119","High-quality cream marble extracted and processed in Hyderabad, Pakistan. Suitable for flooring, countertops, and premium architectural projects.","marble","exterior|tiles|export quality|cream|sample-dataset",86.32,111,"cubic_meters","https://cdn.marbledemo.com/pakistan/119-1.jpg|https://cdn.marbledemo.com/pakistan/119-2.jpg","Hyderabad",29.468311,68.927091,"Cream","brushed",2.87,243,176,6,"Pakistan","standard",true,105,10,true,1783.52,20,true,false,"","","","2025-02-16T09:06:52.368Z","2025-03-20T23:49:58.719Z"
"68e2f0d36bca3695ba9b1b25","Beige Premium Marble - Pakistan #120","High-quality beige marble extracted and processed in Faisalabad, Pakistan. Suitable for flooring, countertops, and premium architectural projects.","marble","slabs|beige|sample-dataset",51.18,510,"square_meters","https://cdn.marbledemo.com/pakistan/120-1.jpg|https://cdn.marbledemo.com/pakistan/120-2.jpg","Faisalabad",30.972028,68.376299,"Beige","leathered",2.02,311,103,9,"Pakistan","premium",false,284,38,false,0,"",true,false,"","","","2024-12-22T22:45:01.879Z","2025-02-03T01:24:36.221Z"
"6924b0b870d6af1f481afd74","Cream Standard Marble - Pakistan #121","High-quality cream marble extracted and processed in Faisalabad, Pakistan. Suitable for flooring, countertops, and premium architectural projects.","marble","tiles|interior|countertop|cream|sample-dataset",9.15,304,"cubic_meters","https://cdn.marbledemo.com/pakistan/121-1.jpg|https://cdn.marbledemo.com/pakistan/121-2.jpg","Faisalabad",34.900957,61.698331,"Cream","natural",2.16,189,71,14,"Pakistan","standard",true,133,16,true,302.9,9,true,false,"","","","2025-03-31T16:16:19.606Z","2025-05-05T06:57:05.417Z"
"6924bce5c8975c1fe8f96b38","Grey Premium Marble - Pakistan #122","High-quality grey marble extracted and processed in Sialkot, Pakistan. Suitable for flooring, countertops, and premium architectural projects.","marble","blocks|interior|slabs|export quality|tiles|grey|sample-dataset",91.93,546,"pieces","https://cdn.marbledemo.com/pakistan/122-1.jpg|https://cdn.marbledemo.com/pakistan/122-2.jpg","Sialkot",25.950112,67.702671,"Grey","honed",2.45,313,168,13,"Pakistan","premium",true,248,12,true,331.52,7,true,false,"","","","2025-08-15T07:19:28.422Z","2025-09-05T03:56:25.803Z"
"6924bce5c8975c1fe8f96b39","Brown Standard Marble - Pakistan #123","High-quality brown marble extracted and processed in Faisalabad, Pakistan. Suitable for flooring, countertops, and premium architectural projects.","marble","countertop|flooring|brown|sample-dataset",28.87,427,"square_meters","https://cdn.marbledemo.com/pakistan/123-1.jpg|https://cdn.marbledemo.com/pakistan/123-2.jpg","Faisalabad",30.809608,74.12628,"Brown","brushed",2.13,191,153,15,"Pakistan","standard",false,346,26,true,1552.59,12,true,true,"68e2f45e312f178399feec51","2025-07-23T22:32:44.175Z",27.7152,"2025-06-14T04:03:40.339Z","2025-08-10T07:19:42.658Z"
"6924bce5c8975c1fe8f96b3a","Black Standard Marble - Pakistan #124","High-quality black marble extracted and processed in Quetta, Pakistan. Suitable for flooring, countertops, and premium architectural projects.","marble","export quality|black|sample-dataset",81.52,41,"square_meters","https://cdn.marbledemo.com/pakistan/124-1.jpg|https://cdn.marbledemo.com/pakistan/124-2.jpg","Quetta",24.322629,67.962011,"Black","polished",1.84,295,73,3,"Pakistan","standard",true,36,24,true,237.17,13,true,false,"","","","2025-04-28T18:46:33.809Z","2025-05-02T17:40:03.658Z"
"68e2f0d36bca3695ba9b1b25","Ivory Commercial Marble - Pakistan #125","High-quality ivory marble extracted and processed in Rawalpindi, Pakistan. Suitable for flooring, countertops, and premium architectural projects.","marble","bookmatched|ivory|sample-dataset",109.22,290,"kg","https://cdn.marbledemo.com/pakistan/125-1.jpg|https://cdn.marbledemo.com/pakistan/125-2.jpg","Rawalpindi",32.256688,63.726294,"Ivory","brushed",2.94,198,80,5,"Pakistan","commercial",true,284,17,true,1274.87,15,true,false,"","","","2025-06-25T16:50:49.636Z","2025-08-21T13:23:27.785Z"
"6924b0b870d6af1f481afd74","Brown Commercial Marble - Pakistan #126","High-quality brown marble extracted and processed in Sialkot, Pakistan. Suitable for flooring, countertops, and premium architectural projects.","marble","export quality|brown|sample-dataset",19.7,252,"square_meters","https://cdn.marbledemo.com/pakistan/126-1.jpg|https://cdn.marbledemo.com/pakistan/126-2.jpg","Sialkot",26.045796,62.843264,"Brown","leathered",2.35,221,197,6,"Pakistan","commercial",true,68,43,true,693.57,3,true,false,"","","","2025-03-30T01:07:20.171Z","2025-05-01T15:28:10.305Z"
"6924bce5c8975c1fe8f96b38","Grey Premium Marble - Pakistan #127","High-quality grey marble extracted and processed in Islamabad, Pakistan. Suitable for flooring, countertops, and premium architectural projects.","marble","countertop|slabs|grey|sample-dataset",13.84,637,"lbs","https://cdn.marbledemo.com/pakistan/127-1.jpg|https://cdn.marbledemo.com/pakistan/127-2.jpg","Islamabad",24.089463,63.499071,"Grey","brushed",2.02,209,120,6,"Pakistan","premium",true,65,41,true,318.21,5,true,false,"","","","2025-07-22T09:41:09.138Z","2025-09-01T04:02:18.805Z"
"6924bce5c8975c1fe8f96b39","Cream Standard Marble - Pakistan #128","High-quality cream marble extracted and processed in Lahore, Pakistan. Suitable for flooring, countertops, and premium architectural projects.","marble","exterior|blocks|flooring|tiles|cream|sample-dataset",33.82,645,"square_meters","https://cdn.marbledemo.com/pakistan/128-1.jpg|https://cdn.marbledemo.com/pakistan/128-2.jpg","Lahore",27.171451,74.675374,"Cream","leathered",2.66,308,184,19,"Pakistan","standard",true,486,43,true,1485.53,15,true,false,"","","","2025-05-20T11:21:57.449Z","2025-06-08T12:49:30.536Z"
"6924bce5c8975c1fe8f96b3a","Grey Commercial Marble - Pakistan #129","High-quality grey marble extracted and processed in Faisalabad, Pakistan. Suitable for flooring, countertops, and premium architectural projects.","marble","countertop|slabs|exterior|grey|sample-dataset",107.58,127,"cubic_meters","https://cdn.marbledemo.com/pakistan/129-1.jpg|https://cdn.marbledemo.com/pakistan/129-2.jpg","Faisalabad",32.030755,73.036973,"Grey","honed",2.15,193,97,11,"Pakistan","commercial",true,29,21,true,1557.43,3,true,false,"","","","2025-11-02T10:17:22.919Z","2025-12-19T05:34:11.675Z"
"68e2f0d36bca3695ba9b1b25","Cream Standard Marble - Pakistan #130","High-quality cream marble extracted and processed in Sialkot, Pakistan. Suitable for flooring, countertops, and premium architectural projects.","marble","bookmatched|flooring|cream|sample-dataset",18.09,341,"kg","https://cdn.marbledemo.com/pakistan/130-1.jpg|https://cdn.marbledemo.com/pakistan/130-2.jpg","Sialkot",28.530805,66.27891,"Cream","brushed",2.34,280,68,2,"Pakistan","standard",true,262,18,true,1802.12,7,true,true,"68e2f45e312f178399feec51","2025-11-26T10:35:25.348Z",16.4619,"2025-09-17T14:48:10.802Z","2025-09-26T09:20:31.597Z"
"6924b0b870d6af1f481afd74","Grey Premium Marble - Pakistan #131","High-quality grey marble extracted and processed in Rawalpindi, Pakistan. Suitable for flooring, countertops, and premium architectural projects.","marble","slabs|interior|bookmatched|blocks|countertop|grey|sample-dataset",24.21,632,"pieces","https://cdn.marbledemo.com/pakistan/131-1.jpg|https://cdn.marbledemo.com/pakistan/131-2.jpg","Rawalpindi",24.705929,70.292067,"Grey","brushed",2.97,320,159,8,"Pakistan","premium",true,190,49,false,0,"",true,false,"","","","2024-11-28T09:14:54.167Z","2024-12-23T03:22:31.193Z"
"6924bce5c8975c1fe8f96b38","Green Premium Marble - Pakistan #132","High-quality green marble extracted and processed in Peshawar, Pakistan. Suitable for flooring, countertops, and premium architectural projects.","marble","bookmatched|flooring|green|sample-dataset",109.55,35,"lbs","https://cdn.marbledemo.com/pakistan/132-1.jpg|https://cdn.marbledemo.com/pakistan/132-2.jpg","Peshawar",24.350863,65.486232,"Green","natural",2.08,222,121,5,"Pakistan","premium",true,7,7,true,1281.93,19,true,false,"","","","2025-06-04T09:26:20.300Z","2025-06-18T08:31:18.374Z"
"6924bce5c8975c1fe8f96b39","Gold Standard Marble - Pakistan #133","High-quality gold marble extracted and processed in Sialkot, Pakistan. Suitable for flooring, countertops, and premium architectural projects.","marble","flooring|gold|sample-dataset",59.03,254,"square_meters","https://cdn.marbledemo.com/pakistan/133-1.jpg|https://cdn.marbledemo.com/pakistan/133-2.jpg","Sialkot",31.992175,68.45821,"Gold","leathered",2.05,196,174,16,"Pakistan","standard",true,24,24,true,983.22,14,true,false,"","","","2025-04-19T04:54:37.705Z","2025-05-15T22:52:54.541Z"
"6924bce5c8975c1fe8f96b3a","Cream Standard Marble - Pakistan #134","High-quality cream marble extracted and processed in Faisalabad, Pakistan. Suitable for flooring, countertops, and premium architectural projects.","marble","exterior|bookmatched|blocks|cream|sample-dataset",5.88,734,"tons","https://cdn.marbledemo.com/pakistan/134-1.jpg|https://cdn.marbledemo.com/pakistan/134-2.jpg","Faisalabad",25.51743,66.538988,"Cream","brushed",2.14,310,97,18,"Pakistan","standard",false,136,36,true,791.24,12,true,false,"","","","2025-04-29T05:59:47.508Z","2025-04-30T11:23:42.014Z"
"68e2f0d36bca3695ba9b1b25","Green Commercial Marble - Pakistan #135","High-quality green marble extracted and processed in Sialkot, Pakistan. Suitable for flooring, countertops, and premium architectural projects.","marble","bookmatched|blocks|slabs|green|sample-dataset",56.55,418,"lbs","https://cdn.marbledemo.com/pakistan/135-1.jpg|https://cdn.marbledemo.com/pakistan/135-2.jpg","Sialkot",31.373236,68.195188,"Green","leathered",2.98,284,103,17,"Pakistan","commercial",true,120,41,true,269.66,9,true,false,"","","","2025-01-31T22:44:55.478Z","2025-03-15T00:45:37.371Z"
"6924b0b870d6af1f481afd74","Brown Standard Marble - Pakistan #136","High-quality brown marble extracted and processed in Lahore, Pakistan. Suitable for flooring, countertops, and premium architectural projects.","marble","bookmatched|brown|sample-dataset",15.96,237,"lbs","https://cdn.marbledemo.com/pakistan/136-1.jpg|https://cdn.marbledemo.com/pakistan/136-2.jpg","Lahore",24.851366,71.659133,"Brown","leathered",2.51,238,74,18,"Pakistan","standard",true,111,22,true,66.56,16,true,false,"","","","2025-07-07T15:43:36.357Z","2025-07-18T12:47:04.097Z"
"6924bce5c8975c1fe8f96b38","Black Commercial Marble - Pakistan #137","High-quality black marble extracted and processed in Hyderabad, Pakistan. Suitable for flooring, countertops, and premium architectural projects.","marble","countertop|black|sample-dataset",64.72,862,"lbs","https://cdn.marbledemo.com/pakistan/137-1.jpg|https://cdn.marbledemo.com/pakistan/137-2.jpg","Hyderabad",32.063487,71.760613,"Black","honed",2.44,216,188,14,"Pakistan","commercial",false,71,27,true,1559.07,6,true,false,"","","","2024-12-18T03:45:46.132Z","2025-01-31T16:59:02.648Z"
"6924bce5c8975c1fe8f96b39","Black Premium Marble - Pakistan #138","High-quality black marble extracted and processed in Faisalabad, Pakistan. Suitable for flooring, countertops, and premium architectural projects.","marble","slabs|black|sample-dataset",71.96,915,"pieces","https://cdn.marbledemo.com/pakistan/138-1.jpg|https://cdn.marbledemo.com/pakistan/138-2.jpg","Faisalabad",34.536586,61.918404,"Black","leathered",2.27,214,194,2,"Pakistan","premium",true,301,3,true,1233.46,3,true,false,"","","","2024-12-25T09:42:38.915Z","2025-02-10T02:56:15.377Z"
"6924bce5c8975c1fe8f96b3a","Grey Premium Marble - Pakistan #139","High-quality grey marble extracted and processed in Sialkot, Pakistan. Suitable for flooring, countertops, and premium architectural projects.","marble","blocks|countertop|grey|sample-dataset",103.96,699,"lbs","https://cdn.marbledemo.com/pakistan/139-1.jpg|https://cdn.marbledemo.com/pakistan/139-2.jpg","Sialkot",33.452651,75.202798,"Grey","polished",2.84,241,180,19,"Pakistan","premium",true,527,4,true,870.04,18,true,false,"","","","2025-04-15T15:39:56.644Z","2025-06-13T12:18:44.527Z"
"68e2f0d36bca3695ba9b1b25","Gold Premium Marble - Pakistan #140","High-quality gold marble extracted and processed in Rawalpindi, Pakistan. Suitable for flooring, countertops, and premium architectural projects.","marble","bookmatched|blocks|interior|exterior|gold|sample-dataset",114.74,25,"square_meters","https://cdn.marbledemo.com/pakistan/140-1.jpg|https://cdn.marbledemo.com/pakistan/140-2.jpg","Rawalpindi",25.93328,72.637024,"Gold","leathered",1.93,279,143,20,"Pakistan","premium",true,7,7,true,1866.82,9,true,false,"","","","2025-11-05T22:27:26.307Z","2025-12-19T17:35:48.161Z"
"6924b0b870d6af1f481afd74","Beige Commercial Marble - Pakistan #141","High-quality beige marble extracted and processed in Islamabad, Pakistan. Suitable for flooring, countertops, and premium architectural projects.","marble","blocks|interior|slabs|exterior|beige|sample-dataset",38.16,347,"tons","https://cdn.marbledemo.com/pakistan/141-1.jpg|https://cdn.marbledemo.com/pakistan/141-2.jpg","Islamabad",33.174594,75.224272,"Beige","honed",2.93,244,108,14,"Pakistan","commercial",false,261,38,false,0,"",true,false,"","","","2025-01-19T20:20:17.481Z","2025-01-28T04:12:44.847Z"
"6924bce5c8975c1fe8f96b38","Beige Standard Marble - Pakistan #142","High-quality beige marble extracted and processed in Rawalpindi, Pakistan. Suitable for flooring, countertops, and premium architectural projects.","marble","bookmatched|beige|sample-dataset",108.4,669,"cubic_meters","https://cdn.marbledemo.com/pakistan/142-1.jpg|https://cdn.marbledemo.com/pakistan/142-2.jpg","Rawalpindi",35.603134,67.40931,"Beige","polished",1.78,303,67,15,"Pakistan","standard",true,394,17,true,1848.95,17,true,false,"","","","2025-05-23T09:13:15.242Z","2025-07-04T16:20:56.550Z"
"6924bce5c8975c1fe8f96b39","Brown Premium Marble - Pakistan #143","High-quality brown marble extracted and processed in Sialkot, Pakistan. Suitable for flooring, countertops, and premium architectural projects.","marble","blocks|countertop|export quality|bookmatched|brown|sample-dataset",15.88,510,"lbs","https://cdn.marbledemo.com/pakistan/143-1.jpg|https://cdn.marbledemo.com/pakistan/143-2.jpg","Sialkot",30.970006,75.71105,"Brown","leathered",2.32,195,174,16,"Pakistan","premium",false,453,10,true,730.9,5,true,false,"","","","2025-09-29T21:28:23.893Z","2025-11-20T00:02:36.846Z"
"6924bce5c8975c1fe8f96b3a","Grey Standard Marble - Pakistan #144","High-quality grey marble extracted and processed in Faisalabad, Pakistan. Suitable for flooring, countertops, and premium architectural projects.","marble","tiles|export quality|countertop|flooring|exterior|grey|sample-dataset",28.74,649,"lbs","https://cdn.marbledemo.com/pakistan/144-1.jpg|https://cdn.marbledemo.com/pakistan/144-2.jpg","Faisalabad",31.834516,66.383298,"Grey","honed",2.45,292,155,12,"Pakistan","standard",true,128,46,true,175.43,20,true,false,"","","","2025-06-30T03:28:25.405Z","2025-07-12T00:11:11.541Z"
